% Model,case4_base_model_nu0.001_solved_Q_1.2.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 7 2023, 22:46"
% Table,Table - T_out - 
% Time (h),"T_out (K), Probe_T_out - HE - 15m","T_out (K), Probe_T_out - HE - 30m","T_out (K), Probe_T_out - HE - 45m"
21699,294.8249681110435,285.9130611508944,284.93057930899505
21700,295.10819938836016,286.2000547752533,285.217030183731
21701,295.3077340127941,286.40351286198137,285.4198600768717
21702,295.33741643432154,286.43706453568853,285.45255707305324
21703,295.00310368747904,286.1060630281078,285.12027555241633
21704,294.7970996497508,285.90455621542964,284.9177697112669
21705,294.5595742691514,285.6717535617098,284.68378130201205
21706,294.3362724746275,285.45364112384254,284.46445674538415
21707,294.1311922602908,285.2541679528768,284.26378491867484
21708,293.9836716037816,285.1127762763097,284.1212678996107
21709,293.87374033363426,285.00929217218925,284.0166923622162
21710,293.7998663975568,284.94211254366627,283.94846296040555
21711,293.83163965581986,284.98103810023844,283.98650605786435
21712,293.8460584230741,285.00231641356083,284.0067981019035
21713,293.7921291471702,284.95494232619217,283.95836687350334
21714,293.67995177992606,284.8491267498773,283.85156168600315
21715,293.490744074812,284.66588939299476,283.66722933922614
21716,293.3919030385515,284.5732974977171,283.57365684924997
21717,293.45005074800997,284.63820655690364,283.63781756167094
21718,293.6819567131036,284.87687907957337,283.87583882270326
21719,293.9527362485498,285.1535942518894,284.15183112581445
21720,294.1389492941849,285.3448003232417,284.34226766109015
21721,294.2755629644657,285.4860433765477,284.48291816029445
21722,294.40668458161434,285.6215834098017,284.6178759754359
21723,294.54408233827485,285.7632006037043,284.75884164169605
21724,294.58822776955276,285.81093559023344,284.80577581214817
21725,294.2402499770465,285.46516594878364,284.4587335479756
21726,293.9993037638788,285.22730486318983,284.2199374797712
21727,293.69488717178876,284.92582283650785,283.91733350710626
21728,293.5235546914831,284.7573935908482,283.7477554229528
21729,293.4543867011702,284.6915048073379,283.6803621456708
21730,293.4159539106153,284.65625606383605,283.6446874473099
21731,293.3897630624501,284.6330012970285,283.620802643171
21732,293.3697977641743,284.6158149317571,283.60283963495556
21733,293.18423295635694,284.432332283308,283.41834596873986
21734,292.9694992571351,284.2198055507134,283.20482571321907
21735,292.768370784071,284.021008125377,283.0050946772043
21736,292.58588943260014,283.8409040476389,282.82405655676916
21737,292.420446910825,283.6778063428561,282.66001649898226
21738,292.28583439847364,283.5455073202617,282.52680840320744
21739,292.13877932414954,283.4005580286073,282.38092859815356
21740,292.02406265840375,283.2879434244147,282.2674479609934
21741,292.16347809659413,283.43027864135473,282.40927895359414
21742,292.298439018934,283.56749985954156,282.5458851570118
21743,292.4953390114332,283.7666219888417,282.7444940508131
21744,292.74837643488905,284.02174591704056,282.99920655264884
21745,292.9431028170946,284.21810770331723,283.19518328358816
21746,293.00427540261353,284.2803262935032,283.25648907324006
21747,293.0422095526122,284.3187699085634,283.29444939201727
21748,293.0669310761646,284.3438932208907,283.3190195913687
21749,293.08485454194937,284.36207952421205,283.33656950016416
21750,293.0983730313041,284.37570031943596,283.3495211743362
21751,293.10941315882025,284.3867806110184,283.35993086338334
21752,293.1185968798904,284.396026726139,283.36850692613746
21753,293.12636017646884,284.4039273206317,283.3757398343253
21754,293.0273508770452,284.3047586294848,283.27576105101775
21755,292.8165823707081,284.09365738272777,283.063740030765
21756,292.6087845457895,283.88595836983524,282.8551852543095
21757,292.4056421500791,283.683093087173,282.6514508118467
21758,292.24906830285454,283.52708959314276,282.49462325576616
21759,292.09112990964024,283.36966816629115,282.3363109656818
21760,291.9528851783117,283.2320300927173,282.19782785079684
21761,291.80437519907326,283.0839525639266,282.0489246172393
21762,291.65679524514326,282.93670175524477,281.90087956507796
21763,291.5293328040239,282.80950576733375,281.772934177899
21764,291.5119381034946,282.7926426826807,281.7554882652006
21765,291.758315260279,283.04036523784566,282.00297342420976
21766,292.07131635581896,283.3541059704488,282.31633778704537
21767,292.45929215798276,283.74209658527104,282.7039126247249
21768,292.7122674619705,283.9951693107353,282.95648631975786
21769,292.8085535426249,284.0905755016423,283.0519680697268
21770,292.8557837084709,284.1366112364566,283.0978797261108
21771,292.9226010202212,284.2021445460753,283.1628892728829
21772,292.9431083789163,284.22144647787684,283.18163160838964
21773,292.95366261219056,284.2307519934555,283.190449462775
21774,292.9682762756525,284.2441667737481,283.2033941845455
21775,292.9828314908084,284.2575484932052,283.2163007338516
21776,292.99598714709856,284.2695451471534,283.22782132098877
21777,293.00798837394865,284.28040713766586,283.2382147930848
21778,293.0191250972886,284.29042888471827,283.2477749885039
21779,293.00545772344555,284.27558707584114,283.2324461954978
21780,292.81387387144764,284.0822598442306,283.0383917700862
21781,292.5950463373465,283.86183703821285,282.8173224510194
21782,292.3401815272279,283.60545018057303,282.56021747307955
21783,292.03610297342846,283.29975450158537,282.2537103681229
21784,291.72088059920344,282.98294198550815,281.9360776192915
21785,291.45612025064025,282.7167936005699,281.66918898871506
21786,291.2334450036182,282.4927729066024,281.4444699045356
21787,291.01646525001826,282.27430726702755,281.2253022548856
21788,290.90929947928555,282.1660175388476,281.1164920606025
21789,290.9564963960159,282.21245797242375,281.1626180061016
21790,291.1132350314069,282.3684710729853,281.31842743491745
21791,291.2613297742046,282.51539981752484,281.465121933992
21792,291.39711968286116,282.64979868063466,281.5993208225295
21793,291.6654863109658,282.9172257027687,281.8667897373689
21794,291.8710247929281,283.1212429836835,282.07071087012804
21795,292.0572611680954,283.30587190816135,282.25524579656326
21796,292.1465093396729,283.39310797836936,282.342280600404
21797,292.2742078922182,283.5191290578615,282.46820018508765
21798,292.3086026362956,283.5514758637927,282.50028291684856
21799,292.2790107827025,283.5197437065446,282.46822274293106
21800,292.15907287123366,283.39747721867127,282.3455183485917
21801,292.0216017994405,283.2577881181704,282.20538993848254
21802,291.79732390564766,283.03106785669104,281.9780973619418
21803,291.5620576209973,282.7935282544225,281.73998846875804
21804,291.3261877508989,282.55547948952454,281.5013650093889
21805,291.09446732380667,282.3216107509969,281.26691337992884
21806,290.8675136390211,282.0924847179632,281.0372080826537
21807,290.6689799558582,281.8918080749836,280.835998241985
21808,290.47848340009114,281.69903107380355,280.6426955811606
21809,290.3018123338074,281.52001963399294,280.463183146397
21810,290.14701842122133,281.36283327933586,280.3055363931034
21811,289.99260620205024,281.2058499401207,280.1480841951045
21812,289.98552698292445,281.1967509158102,280.1387634865693
21813,290.4207692174979,281.63165206561763,280.574060703782
21814,290.80026201580483,282.0095426619968,280.95205344330736
21815,291.18972932447474,282.397206185607,281.3398855860569
21816,291.60953700415456,282.81506330595727,281.758041972543
21817,292.01345434718786,283.21601388083155,282.1592327028165
21818,292.25672117162213,283.45770206495854,282.4003407891853
21819,292.3656269819208,283.5633604304625,282.5059731543312
21820,292.43620349272345,283.6299750419094,282.5730503013112
21821,292.489111994893,283.6793150674421,282.62233129302155
21822,292.5335590333136,283.7205605325517,282.6633896149229
21823,292.5712417785761,283.7553117195418,282.69790980986164
21824,292.60373503622014,283.78515831646763,282.7275110902434
21825,292.6321879962779,283.8112915652547,282.7534012113735
21826,292.5747280707684,283.75161364658845,282.6933894144378
21827,292.3346926487739,283.5093661153151,282.4505692720116
21828,292.0814668976457,283.2547696527179,282.19545734265677
21829,291.84848182933564,283.0210598008146,281.96122173139105
21830,291.6444693335476,282.8168774815379,281.7565110580709
21831,291.46115580798136,282.63376203227557,281.5728669375227
21832,291.31351292062664,282.4866435767987,281.42526259090425
21833,291.1648322440181,282.33852051516567,281.27663845088705
21834,291.0280586483329,282.2023962169254,281.140046206402
21835,290.8892215459207,282.06410449297834,281.0012793614139
21836,290.9086109571487,282.08457691220605,281.02151192343933
21837,291.2487569084278,282.4266590812984,281.36375320055856
21838,291.70875087377425,282.8881032154845,281.8253705268414
21839,292.22005584647275,283.4003644533392,282.33767516790044
21840,292.3816332681092,283.56105688655083,282.49826523798833
21841,292.46217147153203,283.6422422358097,282.5787341379261
21842,292.71006478372004,283.88861308937516,282.825309018726
21843,293.0334911272299,284.21170165614876,283.14876488450915
21844,293.3614232373199,284.53938597193485,283.4765008772238
21845,293.57982489452917,284.7570418798093,283.69397061946154
21846,293.68376349185684,284.8600392155705,283.7966548307515
21847,293.7303646313778,284.90576230270915,283.8420426141075
21848,293.60151402646403,284.7756699174736,283.7113708372375
21849,293.43006419099873,284.60318842002175,283.5383077234347
21850,293.1857767320163,284.3579718701863,283.2923780587567
21851,293.01683088935874,284.1887675130389,283.1223618515259
21852,292.97003100294415,284.1430680939296,283.0763714820217
21853,292.95258109451214,284.12699945395923,283.0597591361008
21854,292.9450324958945,284.121117340731,283.05330694478897
21855,292.93965075872137,284.11774235725284,283.0494507044892
21856,292.9367048540594,284.11709943908465,283.0483770083456
21857,292.7828865259689,283.96513123932215,282.89570900849674
21858,292.52839938241226,283.71252449469176,282.6423633889133
21859,292.2936405091495,283.4801285981015,282.4093881944349
21860,292.2979938491049,283.4878401247576,282.41678379385945
21861,292.6959294149734,283.89035689660193,282.819317874292
21862,292.8301097712311,284.0267132556299,282.95490927326887
21863,292.87789182407766,284.07649896005177,283.00430297887334
21864,293.1535741002997,284.35547695646113,283.28353178891496
21865,293.3771555661094,284.58094767865657,283.5088375188509
21866,293.3311825623795,284.53580621258084,283.4629504280355
21867,293.606140569681,284.81265352700876,283.74010676936615
21868,293.12429168040313,284.3305216261086,283.2567688993104
21869,293.0594214991849,284.2672631163221,283.1932623192867
21870,293.0366227735503,284.2459033702749,283.1714337453593
21871,293.0264325223503,284.2370228171765,283.1620858711221
21872,293.0214211411527,284.23322908482004,283.1578559596937
21873,292.89899375979826,284.11156912107157,283.03560877322707
21874,292.6981129871638,283.91120514013187,282.83460527353793
21875,292.5040920112157,283.71805147228116,282.6408801510018
21876,292.3291810229814,283.54420775417447,282.4664843613263
21877,292.1682501630946,283.3844252342826,282.30609006802337
21878,292.01915098615126,283.23655417480694,282.1576254196082
21879,291.88807192777006,283.1067992635297,282.02731394023505
21880,291.7617216358633,282.9817803099895,281.90174727946265
21881,291.66562982985334,282.88715133318067,281.8066274327122
21882,291.56891271269365,282.79174596150136,281.71071406645507
21883,291.4604284703526,282.68440765150075,281.6028559687575
21884,291.4434877957884,282.6688755959124,281.5869503313346
21885,291.5282967812045,282.7551866399582,281.672995408679
21886,291.6909635184349,282.9192631829356,281.8368679599214
21887,291.84617817357343,283.07545416262946,281.9928188985608
21888,291.9214521683587,283.1511438774634,282.06817722552506
21889,292.07489948077705,283.30526785145554,282.2221398561579
21890,292.1966948295,283.4273056407009,282.3439333078017
21891,292.3296625362392,283.5603274632726,282.4767187912435
21892,292.3979070658145,283.6280144264784,282.54406715053335
21893,292.3751463847315,283.60399085718313,282.5195951828217
21894,292.2941709513755,283.5212231676377,282.43633334570575
21895,292.23034302215456,283.45527433896586,282.3699240294687
21896,292.1533733346756,283.37585053700224,282.28998144794207
21897,292.0222679731272,283.2419335836305,282.15545482933067
21898,291.862214841224,283.07902452902874,281.9919149065481
21899,291.72112695392894,282.93530604970033,281.8476054391178
21900,291.5795298349549,282.7911740535654,281.7028645448693
21901,291.45822590391424,282.66751433438736,281.5786218209216
21902,291.3275923875123,282.5344905475566,281.44498192117493
21903,291.19541341042253,282.39994699286206,281.3098375037085
21904,291.0315112756541,282.2335077111128,281.1427645907127
21905,290.8790021838013,282.0785573363529,280.98722795201024
21906,290.7352424771711,281.93234151340243,280.8404292583898
21907,290.6053175253421,281.7999430099778,280.7074622393846
21908,290.59890251435627,281.791502938707,280.698645146582
21909,290.9092769174127,282.10092424776246,281.0081282002746
21910,291.21242039286784,282.40229684127706,281.3094129756054
21911,291.46676271108225,282.65437322977357,281.5613635635958
21912,291.7224710877078,282.9077080751976,281.81467372015027
21913,292.0409565910975,283.2239447791948,282.1310095905641
21914,292.3491393744136,283.5300389673818,282.43726374054614
21915,292.4660288945579,283.6424209978365,282.54918367020554
21916,292.53217887597054,283.70610643489823,282.6127899913297
21917,292.5809361933429,283.75205072583924,282.6585173154597
21918,292.62046161735236,283.78853515831,282.6947091720213
21919,292.654241432649,283.8193677774391,282.72524272587464
21920,292.68476398059414,283.8469989424708,282.75257902589686
21921,292.7117963340057,283.8712193534171,282.7765036830746
21922,292.73519284911276,283.8918286343464,282.79680914545526
21923,292.665901775209,283.8192996694923,282.72385106050655
21924,292.4460194409911,283.5955258926505,282.4994595036516
21925,292.20602097166454,283.35174000759434,282.2551099784263
21926,292.615098500026,283.75948950797937,282.6634024450988
21927,291.9217595600522,283.0589723480079,281.96118871853434
21928,291.7754991276862,282.90946057747243,281.8113218149557
21929,291.72821237705244,282.85837876451376,281.7599837501459
21930,291.7363988534281,282.8624752008189,281.7637153522186
21931,291.77067137347353,282.89247035133707,281.79339271093943
21932,291.83012510228247,282.94751879104655,281.8481885939889
21933,291.93272191511824,283.0456617269312,281.9461488160276
21934,292.0698455346419,283.1782400585468,282.0785773621796
21935,292.22415627215577,283.3278888809725,282.2280833146272
21936,292.3872859488198,283.4861582774592,282.3862061912965
21937,292.54325893957645,283.637293220618,282.5370638022224
21938,292.6934159976998,283.78225104987814,282.6819502263088
21939,292.75724286371604,283.8402399835988,282.73990809484883
21940,292.7992540446401,283.8760994612011,282.7752578055961
21941,292.8331233920761,283.90357008988514,282.8022751128622
21942,292.863000121944,283.9267500095532,282.82504658405986
21943,292.8898741523775,283.9465542244047,282.84443200139106
21944,292.66806388709625,283.71642184345455,282.61352023243677
21945,292.4717508005321,283.5119393665961,282.40837994987487
21946,292.31146883453505,283.3434800674866,282.2392758706827
21947,292.18805861001596,283.2118059823257,282.1069541300156
21948,292.0797037910915,283.0950040665393,281.9894923429357
21949,291.9831942054339,282.989921589172,281.8837650149374
21950,291.9047414743005,282.9028588392283,281.79609028484924
21951,291.7919677481369,282.78125360058146,281.6738207762088
21952,291.7118634391898,282.6925082892378,281.58447967036136
21953,291.6193501171191,282.5912608910222,281.48260519512127
21954,291.52542854841346,282.4886219160651,281.37933910075753
21955,291.41682906916105,282.3712616068245,281.26133035363677
21956,291.3831425230412,282.32920010085667,281.21873972688576
21957,291.40231769170134,282.3401339771637,281.2291883537611
21958,291.4660644021741,282.3957496200221,281.28435851290914
21959,291.6149240547526,282.53678537280774,281.42506914531066
21960,291.86688734422313,282.78124005425553,281.6693300002607
21961,292.1251840149985,283.0318809367397,281.91975106112636
21962,292.45619719276743,283.3555125605401,282.2432857474806
21963,292.71213904861924,283.60447102150704,282.4923648254366
21964,292.81444242119437,283.69855521692523,282.585615566403
21965,292.87725424291904,283.7530374204495,282.6397944447812
21966,292.9256311265534,283.79331361132085,282.67970031062276
21967,292.9659961945954,283.8256610821218,282.71160983227094
21968,293.0015772688886,283.85313809791967,282.7386244687336
21969,292.98818979158045,283.8313962411308,282.7163465654147
21970,292.7827994816757,283.6169093111476,282.50109960008
21971,292.5495219050342,283.3747022624062,282.25811681050243
21972,292.3470627818826,283.16356352268406,282.04625358652356
21973,292.18029350671713,282.9882776551705,281.8702569393921
21974,292.043857800697,282.84337373710395,281.7246637357297
21975,291.9340541372536,282.72510897188266,281.6057450359691
21976,291.8375245470009,282.6200755740678,281.50007908724723
21977,291.763391195634,282.537459595992,281.4168790251752
21978,291.7262620297633,282.4919207510048,281.370825543452
21979,291.7481056754524,282.5055137463977,281.38398922157535
21980,291.7700256120644,282.51899381329946,281.3969964437842
21981,291.83605467083623,282.5767655803159,281.4544064021728
21982,291.97822492550455,282.7109144455675,281.58833847722207
21983,292.1818969119878,282.9066359539794,281.7838731747881
21984,292.3141276837361,283.0303155222647,281.9071849947628
21985,292.50579717204033,283.2139567983529,282.0907081271852
21986,292.60315082081496,283.3026466731474,282.1791002009366
21987,292.7082839086727,283.39953167761007,282.2757586461685
21988,292.7113198977418,283.3941883740797,282.2699892250706
21989,292.7349111316233,283.4097000580743,282.2851499769119
21990,292.70985587472563,283.3762446553757,282.2512588197627
21991,292.6408745253774,283.2985699248924,282.17309115916146
21992,292.5097284140921,283.15839906664837,282.0323510716176
21993,292.3621945892104,283.00177910949145,281.87515744729427
21994,292.2179788828728,282.84852168477914,281.7213317683548
21995,292.09108843889135,282.7127198777635,281.5849768106035
21996,291.96903531222034,282.5818668866247,281.4535672187357
21997,291.84543349928776,282.44960186779707,281.3207465133832
21998,291.7333027553865,282.3289914416034,281.19961017911413
21999,291.609228227503,282.1964766211782,281.06654770846217
22000,291.51624916778513,282.0953678019122,280.9649670078741
22001,291.4205136987614,281.9915066520065,280.8606111331395
22002,291.32397482449335,281.88695317256474,280.7555606866043
22003,291.23721427986294,281.7923749387872,280.6605296976202
22004,291.21996510211505,281.7678273580412,280.63566003265623
22005,291.33625708355646,281.87752357442315,280.7452021651215
22006,291.46247261075075,281.9969554988418,280.86435791343047
22007,291.6604232043409,282.1885253831351,281.0558284098381
22008,291.9300814698351,282.45202129427383,281.31940257992034
22009,292.2312765235101,282.7470465969578,281.61449331212486
22010,292.6079402127122,283.11795365641535,281.9855649318735
22011,292.86955835632733,283.37387698683233,282.241686143173
22012,292.97188277136496,283.4692734718761,282.33667628260906
22013,293.04414826480246,283.53499260099073,282.4022869592505
22014,293.1009459268372,283.5853899711817,282.4524774066437
22015,293.14804272792486,283.6260192287899,282.4928472647543
22016,293.044006199472,283.51499880055127,282.381399149099
22017,292.8198423927241,283.28366125330996,282.149463641427
22018,292.5844137868624,283.04185943501307,281.90709976352343
22019,292.3548541502817,282.80683512361327,281.6715019569206
22020,292.138750135647,282.58602658925156,281.45010556914565
22021,291.9124319892755,282.35573733771344,281.2191687793896
22022,291.68793996364155,282.12812793504065,280.9909389049305
22023,291.47828524001477,281.9161415734008,280.7783907230826
22024,291.28092050097956,281.7170485593535,280.5787454150576
22025,291.0967258981703,281.53161496083914,280.3927676420565
22026,290.9128902112718,281.34684792641775,280.20746222207987
22027,290.72798133161433,281.1612537291772,280.02135001367986
22028,290.6590057127376,281.092439533909,279.9522547717779
22029,290.99386723580227,281.42952151580454,280.289695016455
22030,291.38189295064507,281.81889875131344,280.6790726087798
22031,291.79090067323557,282.22894530007244,281.089179491242
22032,292.2168515449557,282.6556507949817,281.5163215616095
22033,292.6376142576043,283.0771063197865,281.93806528638436
22034,292.8219283997188,283.26106927738084,282.1220361483977
22035,292.9208186764754,283.3593200798891,282.2204484617061
22036,292.98397293426257,283.422040199445,282.28313962049987
22037,293.03321137845694,283.470817991135,282.33176072838626
22038,293.0742014252392,283.51139740088297,282.3721388944941
22039,293.1092239424509,283.54606674021676,282.4065991547839
22040,293.1397479230647,283.5762783714533,282.4366150343036
22041,293.1668468369965,283.6030909525531,282.463246170391
22042,293.191328009003,283.6272755633412,282.48725023219225
22043,293.0660663822057,283.50101558069,282.3605962704325
22044,292.8775387182114,283.3111962567222,282.17033050807845
22045,292.69154587066095,283.1238647764098,281.98259195136654
22046,292.5049033095018,282.93555634686317,281.79384516200247
22047,292.32459729058127,282.75320971755417,281.6110459781386
22048,292.15257774102895,282.5787661190609,281.4361547975768
22049,291.9767469069321,282.40011912815777,281.25705578916546
22050,291.82189970297316,282.2422715851081,281.0987982682026
22051,291.78265269897173,282.2003166111378,281.0566114478594
22052,291.85033896853787,282.26547840908137,281.12167968679967
22053,292.0872155583648,282.500279037835,281.35657533844
22054,292.39346493372756,282.80411634113557,281.6605041138356
22055,292.6635507101077,283.07108038131895,281.9273540179624
22056,292.917912161587,283.32271517815053,282.17910365617405
22057,293.07137751705443,283.4729070679626,282.3296084501675
22058,293.14160991790595,283.539338206807,282.39615278832326
22059,293.189219296024,283.58329687565526,282.4399223541202
22060,293.22774923375346,283.6183483927889,282.47480139990444
22061,293.26042886292765,283.6474945353904,282.50379805360274
22062,293.2895405932833,283.67281683416974,282.5289539032136
22063,293.3160680058057,283.6952492872709,282.55120963610284
22064,293.3408725180791,283.71567057744153,282.57144864060194
22065,293.36418163402044,283.7343028196306,282.58989522832076
22066,293.3863264407939,283.75150216100394,282.60690730884085
22067,293.4075603279561,283.7675519809002,282.6227692584704
22068,293.2360315630635,283.5898200369739,282.4445705959799
22069,293.0340404782317,283.381618859998,282.235934072401
22070,292.89753410319446,283.23922645320124,282.09322086890825
22071,292.8070060380345,283.1428581662323,281.996534221983
22072,292.7364790616549,283.06644251347535,281.9197806894821
22073,292.6819988662985,283.00607341065944,281.85909182704864
22074,292.6133933757458,282.9315036898003,281.7842188441954
22075,292.5438690321841,282.8560942068245,281.7085190101497
22076,292.53302294644715,282.8397182612307,281.6919456460486
22077,292.5878837842789,282.8893136058911,281.7414169578552
22078,292.7323960943787,283.02888084610896,281.8809684116146
22079,292.9493703441771,283.24107347375303,282.09322754730823
22080,293.1717132067991,283.45852917004254,282.31071224699133
22081,293.3503803364346,283.6323067390616,282.4846237851164
22082,293.4214273967711,283.69859489027635,282.5508350922438
22083,293.4653985293878,283.7367604900609,282.5888586305394
22084,293.6463159477418,283.91289487168234,282.7650585709995
22085,293.9235723246506,284.1862462548805,283.0385991721279
22086,294.1333412069592,284.39131852877273,283.24369962666367
22087,294.17647184861283,284.42936438387864,283.2816073937784
22088,294.0618461111397,284.3094682804633,283.1614261675628
22089,293.8512817124947,284.09364948366846,282.94521228274596
22090,293.7660699211229,284.0036201524183,282.85536318534054
22091,293.74984564679124,283.9833883615778,282.83452999523985
22092,293.7521204294816,283.98218497738037,282.8329318220474
22093,293.75619445807786,283.9824811462335,282.83310450180124
22094,293.541611302203,283.7627549950143,282.6129230107989
22095,293.2873590618814,283.50336224494,282.3530770697336
22096,293.05280509282767,283.26373158948843,282.1130271151309
22097,292.8235672839617,283.0292617022388,281.8780866423847
22098,292.66490827549956,282.8655063828753,281.7139336825318
22099,292.49275112879184,282.68787963790453,281.5358529452283
22100,292.4324753146011,282.6226143215798,281.47034127511
22101,292.5580853018459,282.7438060695119,281.59153801365227
22102,292.9561221088109,283.1381887522291,281.9862139557053
22103,293.38962202021133,283.5680100409287,282.41609585122865
22104,293.5537598414149,283.7239251191538,282.571872570462
22105,293.66392023622427,283.8288151132076,282.6769770178042
22106,294.09213405669357,284.25293023479355,283.1013398244462
22107,294.5218093416021,284.67849680555963,283.5273710584088
22108,294.86246030856887,285.01415558810896,283.86321970751476
22109,295.07867099495684,285.22486899940304,284.0739559391201
22110,295.1487738886291,285.28929484465516,284.1382782277048
22111,295.07096103743777,285.2056682956618,284.054381607948
22112,294.8960053392991,285.0249363238696,283.87325812693155
22113,294.62367681570026,284.74694071020605,283.594740465466
22114,294.2996917488889,284.4172578543704,283.264463225429
22115,294.1797702081129,284.29267026944234,283.1394596183374
22116,294.1411877661863,284.24838297523894,283.0948572596038
22117,294.12556061806384,284.22812113866945,283.07428761678347
22118,294.118513209372,284.21601708644715,283.0618931873493
22119,294.1023013751244,284.1938730392198,283.0394789746026
22120,294.01415304766317,284.0991053888948,282.9443634496392
22121,293.92308251008376,284.00135699406127,282.846282767553
22122,293.8535988893901,283.9251599178241,282.76977469790097
22123,293.8258981150684,283.89080908090875,282.7351504170099
22124,293.8281694390519,283.8863710725562,282.73046623840634
22125,293.9246042615569,283.9763553284173,282.82032672942427
22126,294.06356161896787,284.10877053492237,282.952641290038
22127,294.1087850095137,284.14716589150646,282.99103079280144
22128,294.13333911205814,284.16451774359393,283.00802693844196
22129,294.4045585444635,284.4297356310699,283.2733339040703
22130,294.75558246171846,284.77478411509156,283.6185323673759
22131,295.0161104479277,285.0287510332703,283.8724812665839
22132,295.3228291565019,285.32923949981796,284.17307665549345
22133,295.45005407439993,285.44960231415973,284.29330659957446
22134,295.4930967576467,285.48584939170377,284.3293816500629
22135,295.46078845210803,285.44676940261013,284.2900320107877
22136,295.4455238448458,285.42518029035404,284.26819880750804
22137,295.3957594528855,285.3691459013218,284.2118330951394
22138,295.2755192011834,285.24259019108723,284.0848348505259
22139,295.1333890680782,285.09435830012893,283.936154613861
22140,294.9767661720674,284.9318178538446,283.7731495564733
22141,294.82360066907216,284.77289746137666,283.61375923451646
22142,294.68106543729334,284.6246507846929,283.46501556054466
22143,294.6165649323874,284.5548476350922,283.39491141122863
22144,294.59132851178464,284.52461188114734,283.3643403418808
22145,294.5783786322624,284.50655965475397,283.3459033494899
22146,294.56957154526674,284.49242215002874,283.331454991426
22147,294.56593238625766,284.48333716591566,283.3221002542933
22148,294.5664376481099,284.4782292281196,283.3167184578262
22149,294.56883896531525,284.4748830672868,283.31309524693853
22150,294.57247352932546,284.47265650102116,283.3105895474227
22151,295.0296470952846,284.92580736326386,283.7641176114491
22152,295.6096119552698,285.5012479039872,284.3399034806873
22153,296.1826777975829,286.06914326100093,284.90805313583456
22154,296.73328459440415,286.61411984688954,285.453325626834
22155,297.22053483058113,287.09515176011394,285.9346219046069
22156,297.56553138673115,287.4331125973046,286.2726756384291
22157,297.4242940877621,287.28299814102706,286.1220345784402
22158,297.0773476730196,286.92695209301627,285.76535315499126
22159,296.87674379477187,286.71804432473493,285.5560417263174
22160,296.61268473105434,286.4451672402718,285.2824774688766
22161,296.36826571475484,286.19202108238557,285.0285977790439
22162,296.0972802877287,285.9121640570584,284.7479505726918
22163,295.8536441107661,285.6598559120555,284.4949010532533
22164,295.65717819744776,285.4552996789771,284.2896538264653
22165,295.4810849711795,285.2706773608974,284.10432586332325
22166,295.3249538692113,285.106071532315,283.9390137952032
22167,295.24228245500774,285.015735714857,283.84802568796647
22168,295.2042382526671,284.9703899149971,283.8022002790314
22169,295.1811356156562,284.94006056203773,283.7713965013636
22170,295.1640207222107,284.91577707124804,283.7466266281492
22171,295.15294360302937,284.89774503497364,283.72811635682893
22172,295.14529830371026,284.8833591171535,283.7132551177178
22173,295.1400451644585,284.8715862576575,283.70100539247346
22174,295.1365397755407,284.86178209142565,283.6907211008332
22175,295.1116642237545,284.83072910865576,283.65915160094664
22176,295.0500581264228,284.76304881669563,283.59090835237294
22177,294.980505701005,284.6877025266869,283.514978138822
22178,294.91433303298504,284.6159686547668,283.44268373451064
22179,294.96659503843114,284.6633919276017,283.48968505702766
22180,294.9381463793427,284.6296081586504,283.45533942749563
22181,294.91517651613793,284.6014469371286,283.4266277407493
22182,294.89231994044417,284.57338318497057,283.398033493662
22183,294.97910556778544,284.6554021729732,283.479672561901
22184,295.01250388707626,284.6836620908905,283.5074430324764
22185,294.9885291205512,284.65437855462665,283.47758953952945
22186,294.954306741443,284.61505292916047,283.43771812200197
22187,294.9092587601151,284.565122044967,283.3872333086645
22188,294.8655153596813,284.516812208637,283.33836107237545
22189,294.82117829856674,284.46824550056647,283.28922291763007
22190,294.7923449271999,284.43548874790605,283.25591959390295
22191,294.76483014449315,284.40429359526854,283.2241640784334
22192,294.7282740395852,284.3642883748027,283.1835859368441
22193,294.68683495193824,284.31967322175996,283.1384112485884
22194,294.6546703218631,284.2846977655955,283.1028986087132
22195,294.58406672415754,284.21127203596944,283.0288710207934
22196,294.5664162170876,284.1912499453539,283.0083467407841
22197,294.6205678071702,284.24338107886746,283.06006670632365
22198,294.7846363917387,284.40586076667637,283.2222674759734
22199,294.95776984195084,284.57730584375884,283.3934215292959
22200,295.010870574047,284.62821715798225,283.4437389951767
22201,295.03608432255294,284.65119469269507,283.46644804855845
22202,295.05261759045334,284.66563350496165,283.48048945892333
22203,295.0656880082499,284.6767525678982,283.4911845468092
22204,295.2897705426485,284.89989523674717,283.7142052031832
22205,295.43936462874996,285.04790856029297,283.8619046368043
22206,295.47078771050695,285.07733734790975,283.89090717332596
22207,295.3743664400202,284.97864150042756,283.7916594278106
22208,295.21714549941856,284.8192914863642,283.63167877062347
22209,295.1806667937061,284.78132207918935,283.5933770584266
22210,295.17018432173006,284.7694879456774,283.58108768676084
22211,295.1667836378043,284.76468381158895,283.5758325942844
22212,295.00497145759164,284.6005578764063,283.4109876925824
22213,294.7668960295392,284.35985883167507,283.1696714009292
22214,294.55984543708405,284.15012251065,282.95933214332655
