% Model,case3_base_model_com_solved_Q_1.2.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 22 2023, 17:13"
% Table,Probe Table - Tout - 
% Time (h),"T_out - 15 m - left (K), Probe_T_out - HE - 15m","T_out - 15 m - left (K), Probe_T_out - HE - 30m","T_out - 15 m - left (K), Probe_T_out - HE - 45m"
42553,284.84793602256065,280.61025597892404,278.10862192553134
42554,285.1355274068528,280.9026680569629,278.4004860119312
42555,285.3757370255817,281.1477218326705,278.6450024636058
42556,285.56942978025876,281.34635703769,278.8430940003755
42557,285.68137958494077,281.4634199438109,278.9595266077509
42558,285.7101404319876,281.49769138481594,278.9931036542882
42559,285.67382478278284,281.4673922778481,278.96208551727995
42560,285.5348349961441,281.33497541717793,278.8288638983733
42561,285.44633606644334,281.2537737228997,278.7471078531659
42562,285.31471637639504,281.12945554076026,278.62209156484727
42563,285.12502908108013,280.9471212840256,278.4389752078777
42564,284.8668533795299,280.6963412608892,278.187334351863
42565,284.6530756276695,280.4902913035158,277.98063903342387
42566,284.4941835419064,280.3391234261373,277.82891670024316
42567,284.35669175132136,280.2090798127954,277.6982654223382
42568,284.2204797667377,280.0800358449489,277.5685566000763
42569,284.09077084463144,279.95735008127184,277.44520994626305
42570,283.9588833931643,279.8323077906887,277.3194985889286
42571,283.79905868792116,279.6790010364318,277.1654655015835
42572,283.69450456100134,279.5809633757483,277.06686802121857
42573,283.58233955990147,279.4749399558459,276.96019843417685
42574,283.5620898121616,279.46077328422035,276.9455944038044
42575,283.95905532017525,279.86420455787606,277.34946452838636
42576,284.44876675479264,280.35892267578333,277.84419268726884
42577,284.95986559762423,280.87403086805654,278.35902545689686
42578,285.3980933512281,281.31572145735197,278.80020780459057
42579,285.7336245864056,281.65466449619106,279.13852687127985
42580,285.96510821446924,281.8897812472939,279.37296687226484
42581,286.09557316710107,282.02415284408954,279.50664094701995
42582,286.0973831204431,282.0300974516577,279.5118192547121
42583,285.9731477123388,281.91037095952646,279.391264100518
42584,285.77728052756595,281.7195529420414,279.19965154847756
42585,285.550295997207,281.4980869449455,278.97745747848126
42586,285.3170959215018,281.27057431540663,278.74922825517126
42587,285.1320098507486,281.09137676274895,278.56942705038745
42588,284.99527136625875,280.9605317318037,278.43801463617154
42589,284.90441563589025,280.87548139785855,278.35239568266763
42590,284.82567693233096,280.80244498116997,278.2787448739318
42591,284.72877721086127,280.71119059122964,278.1868107548125
42592,284.67606806098087,280.66428225178737,278.13934390892337
42593,284.6059727025449,280.5998568636651,278.07426198180053
42594,284.51312078453344,280.5126543782745,277.98635994286377
42595,284.36742266400455,280.3725678402608,277.84548005833847
42596,284.2305099000549,280.2414740033816,277.71369689223343
42597,284.06808171695894,280.0848182257177,277.556284389591
42598,284.0452967960897,280.06815032851887,277.5392159578232
42599,284.3794607155148,280.40871631300985,277.88002689533573
42600,284.7179497873304,280.752326052684,278.22331166585093
42601,285.0111976004789,281.0501175808798,278.5205010060034
42602,285.27523285875844,281.3187249459553,278.7885113424051
42603,285.4574969257397,281.5056270530237,278.97471939156804
42604,285.53836988620293,281.5913313508427,279.0596341661973
42605,285.5609254511574,281.6191046213496,279.08665261022367
42606,285.54213557349146,281.6058566173024,279.07266694266804
42607,285.41659857841717,281.48597036894296,278.95187009334927
42608,285.2136364248694,281.28898405241927,278.75394161176115
42609,285.00280776124987,281.08457415361045,278.54870240668845
42610,284.84092105766246,280.929423754453,278.3928583992663
42611,284.76857176339047,280.86393584208486,278.3267967679745
42612,284.6894660539761,280.79141330240424,278.253518116089
42613,284.578567700051,280.6869362705448,278.14814255012374
42614,284.4237565999168,280.538658586654,277.9989390594045
42615,284.2416454454615,280.36343531470544,277.82285759634385
42616,284.06223688025244,280.19107454803896,277.64966356993966
42617,283.90374454006184,280.0397129341901,277.4974969864652
42618,283.7725342830143,279.9156423311152,277.37264009788794
42619,283.66552942682796,279.8157270872213,277.2719390796702
42620,283.5488449985072,279.7060043611544,277.16135381338967
42621,283.44657244104843,279.61072378629825,277.0652492535995
42622,283.415136181451,279.5863514934355,277.04019867203806
42623,283.80670551469314,279.98554532080846,277.43962612080963
42624,284.3116515366533,280.49688883858136,277.9508134920817
42625,284.6830197724808,280.8734922509982,278.32658424701555
42626,284.9480012778837,281.1436784454145,278.59583545869
42627,285.180457410798,281.38175443860274,278.8331353192348
42628,285.35033670455937,281.55744120042795,279.00800335193253
42629,285.4166657506239,281.62954772893715,279.07909282896895
42630,285.4240881212716,281.643147102019,279.09173862997955
42631,285.30792482487266,281.53347261578455,278.98099378783655
42632,285.1830066109602,281.41544351919146,278.8620102027063
42633,285.0393333337062,281.27879465822247,278.724390434773
42634,284.8727393684548,281.1192579108074,278.5638297384202
42635,284.70070193204054,280.95438961601417,278.397955303897
42636,284.5630882657575,280.8241279598373,278.266799814568
42637,284.4316741010105,280.6999396214274,278.14164127851296
42638,284.29470258364995,280.5700593904295,278.01071502838994
42639,284.17004170649074,280.4525573405996,277.89222555394826
42640,284.06406704323433,280.3537266355266,277.79242023925855
42641,283.99179328134767,280.2885838088265,277.7263428383803
42642,283.9323324507532,280.2361356537743,277.672925450049
42643,283.8990347802371,280.20978466130657,277.64562458995096
42644,283.85738338671587,280.174926177473,277.6097437877782
42645,283.82364641727526,280.1479477664301,277.58175132063303
42646,283.91286937251374,280.2440923050466,277.6771546803519
42647,284.15214791933744,280.4901421205107,277.9226239483052
42648,284.3923440861524,280.73648020007596,278.1680942911543
42649,284.6311033824483,280.9811555036997,278.4118099659817
42650,284.835110842031,281.1910187480434,278.62062523708755
42651,284.99085543566173,281.3527084518177,278.7811981328006
42652,285.0701546086955,281.4381039154722,278.86536844217306
42653,285.08816446434145,281.462501191422,278.888505491771
42654,285.05553328470654,281.43655974346007,278.8612801634907
42655,284.9291790161812,281.3170871498393,278.7403787798893
42656,284.8017709316051,281.1969778964752,278.61896634017774
42657,284.6795536947523,281.08232322988476,278.50304939190323
42658,284.5762812662252,280.9867232432138,278.4061778802608
42659,284.49368799499575,280.9118036896983,278.3299580596254
42660,284.38294096229515,280.8086844530675,278.2254103686326
42661,284.26761967001767,280.7011504251806,278.116463356518
42662,284.1784273519894,280.61992714836873,278.03389720055867
42663,284.13235231212536,280.581894605955,277.9945745769283
42664,284.0278651516866,280.4852337208395,277.89639586778424
42665,283.9221114178792,280.3874219310529,277.7971094565492
42666,283.86733117015615,280.34070160614857,277.7490514799934
42667,283.7304932720951,280.2115848456287,277.61831625697295
42668,283.6111593437548,280.10008480541075,277.50531404295737
42669,283.4795295488897,279.9761957392172,277.3798892836396
42670,283.419528919217,279.92398458654446,277.3263155809538
42671,283.71225057249075,280.22478446496785,277.6264991305066
42672,284.01396221117113,280.5333726442162,277.9339401995049
42673,284.2704866172623,280.7961813725837,278.1953129059578
42674,284.5128797092584,281.04487487914537,278.44260082465655
42675,284.69558725439003,281.2338311213963,278.6300439156554
42676,284.84983347707464,281.39458156159907,278.7893459422619
42677,284.938381649869,281.4898429196822,278.8830871170213
42678,284.94736861676137,281.5056825873515,278.89730070138114
42679,284.78495299892717,281.3502278029642,278.73995309604834
42680,284.5714281441666,281.1441575752602,278.5321087209249
42681,284.3894911588576,280.9703283188048,278.3568046812864
42682,284.21660070254654,280.8055701802045,278.19051345257697
42683,284.05034732560404,280.64728622267023,278.03059525406877
42684,283.90981437754533,280.5147980254387,277.8965645391109
42685,283.8030862058798,280.4160646168564,277.7963313364944
42686,283.72151541520856,280.3424312146799,277.7212239332801
42687,283.63406648390213,280.26281420669443,277.64009051344834
42688,283.5499380249869,280.18648220150465,277.5622583658266
42689,283.4944571007579,280.1388437489533,277.51321477581297
42690,283.437526155306,280.0895800329601,277.46248815151176
42691,283.40243846433225,280.0620375915251,277.43353910748107
42692,283.36748513709773,280.0344713437814,277.40455799133736
42693,283.3536140635992,280.0278932106668,277.39662433677915
42694,283.3683048749201,280.04975282712803,277.41718213552684
42695,283.53343588078576,280.2220795780132,277.58853892197544
42696,283.816228749647,280.51168138604845,277.87723717959227
42697,284.0999693517967,280.8016361351386,278.16606365918403
42698,284.2833221026932,280.9908522435415,278.3538765012336
42699,284.40016271276033,281.1137270751247,278.4753599820826
42700,284.4628098629051,281.18267088436943,278.5429480872812
42701,284.4737776337404,281.2001883896758,278.5591201012085
42702,284.46407530119785,281.19724295030375,278.55486153120717
42703,284.5506486674118,281.2908352427789,278.6474047309284
42704,284.461991164908,281.20876397497096,278.56376118069346
42705,284.3734307539425,281.1272220451747,278.4808561774326
42706,284.283643766769,281.04469126502136,278.3970575872453
42707,284.1884119324928,280.9567715877209,278.3078559035271
42708,284.07827331434083,280.85393133022427,278.2036822763795
42709,283.9445383945006,280.7275356527933,278.07592764622234
42710,283.8597660024471,280.6504170461058,277.9976805954574
42711,283.77185861689287,280.57003834195405,277.91607654806927
42712,283.7098065892639,280.5154658631363,277.86030989396505
42713,283.64910172728264,280.4621547842102,277.80579876924696
42714,283.6084612257633,280.4288503309166,277.7713516324667
42715,283.64257969651686,280.4702523387392,277.8117773490227
42716,283.6168957397832,280.4514199268098,277.7917202408213
42717,283.57816755990217,280.4194749288092,277.7585599011972
42718,283.6346998432625,280.48295824693287,277.82115611202425
42719,283.94947660196857,280.80466896272,278.14247489538764
42720,284.31848026965866,281.17971059270064,278.5168322219288
42721,284.65364842172374,281.5203172308636,278.8564819087244
42722,284.9833398012558,281.8553899928762,279.19061804580633
42723,285.2403772263825,282.1178387884965,279.45197794020083
42724,285.4145464834825,282.29756782448965,279.63058674508767
42725,285.4707408287586,282.35944882999706,279.69126999213563
42726,285.4419282230458,282.336604288983,279.6672335117499
42727,285.3397180955196,282.2407374486759,279.57018741118804
42728,285.170653786393,282.07836294485304,279.4066018015074
42729,285.0314127557233,281.94618965519754,279.2733867722852
42730,284.93956423179276,281.86149049983044,279.1877307433159
42731,284.88243483516726,281.8113952297604,279.1366749965474
42732,284.8428138451569,281.77866342210615,279.10295540086827
42733,284.8062431473876,281.74887941121074,279.07215445756833
42734,284.7750404065284,281.7244378282589,279.04671582358776
42735,284.72392465191757,281.68003930275586,279.0012873580317
42736,284.6652147543763,281.62807591368767,278.94831230380805
42737,284.6044109120115,281.5740352407365,278.8932833716387
42738,284.52762904703087,281.5039734329531,278.82220086491265
42739,284.4939926387657,281.4771081988225,278.7944618018544
42740,284.4428447634275,281.4325192414292,278.74891050327915
42741,284.37101432809715,281.367119292813,278.6825114182025
42742,284.3414815148601,281.3440234668934,278.65856166416165
42743,284.42964119411994,281.4385493065586,278.75247228142285
42744,284.56773369695435,281.5825746402417,278.8958231228617
42745,284.80923715484454,281.82973843875806,279.14243583063785
42746,285.0418374494986,282.06754912974,279.37951887521
42747,285.30224966951084,282.3330585215678,279.64434399657216
42748,285.51341705173036,282.549217913806,279.8596760543182
42749,285.62902759251875,282.66982832934,279.97934922506346
42750,285.6351803168819,282.6811366139713,279.98965824145944
42751,285.55596322216473,282.60741057253506,279.91494446762476
42752,285.4587486311906,282.5161426456388,279.8228130567933
42753,285.33475085978085,282.39828350361915,279.70406777556104
42754,285.2161925031596,282.28609821714286,279.5910599051052
42755,285.1285912673166,282.2050060152804,279.5092051941576
42756,285.06166161698195,282.1445816248774,279.4480173413076
42757,285.02137642741104,282.1108075569507,279.413516635485
42758,284.9793848513311,282.0752705162775,279.3772148874985
42759,284.9381715184538,282.04050913468706,279.34169459701604
42760,284.88574350351263,281.9945101969812,279.2949138645303
42761,284.8435443984867,281.95880023198345,279.2584906158437
42762,284.768679009028,281.89029024890533,279.1891690155769
42763,284.69392789044974,281.8219202541785,279.1200532598408
42764,284.59358290121975,281.7278486968787,279.0251962863564
42765,284.4659618167679,281.60638511488725,278.90291810383025
42766,284.41115090444936,281.5577273643495,278.85369571518123
42767,284.55258415076565,281.7051527458063,279.00092323791034
42768,284.8094640330858,281.96732301508746,279.26285127858586
42769,285.03236349800477,282.1947532037801,279.48966363037346
42770,285.28598288869154,282.45273850357114,279.7471604596392
42771,285.5132038242554,282.6841942709138,279.97808947234904
42772,285.690140372382,282.86535677015166,280.1586467351771
42773,285.78499830571974,282.964491552836,280.25710498738084
42774,285.773112547533,282.95691686055574,280.2486874635706
42775,285.7232987234914,282.9120021151688,280.2030966191375
42776,285.6132884445741,282.80735561195894,280.09775490909755
42777,285.4943412962594,282.6940642820444,279.9838054434931
42778,285.2508208701151,282.45623314994356,279.745058560505
42779,285.0238264180844,282.23533665079594,279.52344145094895
42780,284.8080794297445,282.0258713777561,279.31331329217716
42781,284.5981018102018,281.82220144719406,279.1089684478951
42782,284.41548710129524,281.64595196479337,278.9320901648979
42783,284.2157421810964,281.45249845228693,278.7379200941993
42784,284.0203437309105,281.2634685304484,278.54821461061385
42785,283.84311667332275,281.0926914802156,278.3768320521478
42786,283.6755649358035,280.9315068370362,278.21502499648926
42787,283.52562600500386,280.7878177506917,278.07072660456276
42788,283.39942346336835,280.6676382788043,277.9499689997086
42789,283.32770151706933,280.60173450381046,277.88358769510097
42790,283.2877710406826,280.5673504165613,277.8487364870187
42791,283.67406820314056,280.95932236305623,278.2412296216356
42792,284.2183431245838,281.5080025077923,278.79016799525357
42793,284.68099402743513,281.97388024971383,279.2556791853705
42794,285.04092725375517,282.3368513166649,279.6180718246864
42795,285.3168202979466,282.61606737821074,279.89670897148767
42796,285.5049665271005,282.8077728893702,280.0879094569594
42797,285.60175225179296,282.90829246294743,280.18789749980357
42798,285.60354551738635,282.9141971693621,280.19317193494487
42799,285.49019948918783,282.8053403326706,280.08358076951816
42800,285.31087349643036,282.6309108453051,279.908430330478
42801,285.1150385883777,282.44067134472164,279.7176295213924
42802,284.89756113571485,282.22893108176345,279.5052596240625
42803,284.67952791548464,282.0167996251227,279.2925120843385
42804,284.47472897968413,281.8180120011675,279.0931396539261
42805,284.2827542821189,281.632108863202,278.9066622050932
42806,284.09603801440556,281.4514848296693,278.72545217863666
42807,283.91786004720177,281.27942351292756,278.5528138320608
42808,283.75522245050956,281.1229316493324,278.3957789332131
42809,283.59943968122974,280.9732476421217,278.24553699417277
42810,283.4582115744446,280.8380507633892,278.10979886347866
42811,283.3352335204881,280.7210245048728,277.9922604883107
42812,283.19665140936814,280.58823282863005,277.8588895840112
42813,283.0734650473272,280.47076101571537,277.74089292678633
42814,283.0284747582661,280.431434047015,277.70122624016625
42815,283.3979187285,280.80659253077926,278.07696428436236
42816,284.02154030493597,281.434759085355,278.7056717189805
42817,284.5965845284571,282.01315534397196,279.2837834691845
42818,285.0410681291194,282.46058900207504,279.73065280161507
42819,285.38820903151174,282.81059856304284,280.08047682381977
42820,285.64234718676715,283.0676144216593,280.3370427490136
42821,285.78959849525506,283.21847458315716,280.4873441399577
42822,285.7958714156576,283.2288095551468,280.4969900348185
42823,285.67250395332553,283.1101338166574,280.37758027777454
42824,285.4148239161089,282.8576450718188,280.12425786063176
42825,285.1606554019745,282.60933998369114,279.8753696168411
42826,284.94182367983717,282.39655551835676,279.66207917502356
42827,284.7308827690436,282.1916602207894,279.4566310941505
42828,284.52183445887505,281.9886521716024,279.25303179824016
42829,284.3532785574726,281.82623819204576,279.09013722084
42830,284.2203330810579,281.6993942268083,278.96283435741265
42831,284.11393227627036,281.5989684670715,278.8619197111187
42832,284.03248757956896,281.52341904342404,278.7858909803198
42833,283.82186633033814,281.31832553564453,278.57988702592075
42834,283.7778933352854,281.2806989337217,278.5421554048414
42835,283.66880807542674,281.17727906517916,278.4381581672107
42836,283.61867764357845,281.1326956149157,278.3931471499148
42837,283.6382174789824,281.157570718599,278.417717666242
42838,283.6618599476805,281.18615282375515,278.44589481901767
42839,283.781175752325,281.31022679539825,278.569760974248
42840,283.95861258041464,281.4921550704334,278.7515204465901
42841,284.2882514287212,281.8260671263059,279.08552801867
42842,284.6195800069982,282.1608244507019,279.420005695884
42843,284.88238907787206,282.4265409967665,279.68514864217775
42844,285.013183955998,282.5602201529096,279.818137024745
42845,285.04437750561306,282.5947737224246,279.85212585964564
42846,285.08129426794335,282.6356709855511,279.8927317138444
42847,284.9997149989777,282.5579861426896,279.814380506138
42848,284.848501096632,282.41089451003586,279.66658520941616
42849,284.6729514233109,282.23979494044954,279.49486988955664
42850,284.50208282218796,282.0735968528923,279.32813043837575
42851,284.37472405766135,281.9510188417096,279.2051076011308
42852,284.27575792723025,281.85678950909045,279.1104305832379
42853,284.173818699982,281.75951876169364,279.0126464986802
42854,284.06477347652685,281.6551704907792,278.9077661911688
42855,283.9310824893107,281.5262495509747,278.77828037143314
42856,283.8252604451449,281.42532810859393,278.67690310569054
42857,283.71980339754083,281.3247437563895,278.5758427271691
42858,283.6678944435268,281.2777076212933,278.52845529079553
42859,283.5948616365403,281.2093400041912,278.459601012317
42860,283.5605048800746,281.17966848264524,278.4295840744718
42861,283.54778773809045,281.17141743411736,278.42099013426673
42862,283.54214400170025,281.17004735253363,278.419260432706
42863,283.6436725413623,281.27578296483995,278.52489140035607
42864,283.78833909999435,281.4242895354885,278.6732553954886
42865,283.9420727641906,281.58153247463474,278.8302807923557
42866,284.1052707171675,281.74806289311346,278.9965976874625
42867,284.2603152243874,281.90631350131184,279.15461732564285
42868,284.3080605151066,281.9571365100822,279.204982769818
42869,284.3317156178135,281.98409027467386,279.23159089829016
42870,284.28004288988416,281.9358112227803,279.18288259640644
42871,284.19694006479114,281.8562607104324,279.1029365972376
42872,284.12460496177476,281.7876827319169,279.0340933653387
42873,284.06872219753524,281.7355423225972,278.9817190983348
42874,283.99334745555024,281.66382212962253,278.9096936733558
42875,283.9030446579679,281.57719637432393,278.82275861871364
42876,283.8671752056023,281.54511129047506,278.7905321131538
42877,283.7837767834015,281.46536364063985,278.7104712515011
42878,283.7637132688399,281.44909282475027,278.69409426841844
42879,283.7648610920257,281.4539514597652,278.6988411031758
42880,283.7437005960129,281.43638797392333,278.68106782814573
42881,283.68464804407904,281.38094033568234,278.6253515252116
42882,283.5972283440327,281.2971933929202,278.5413249394613
42883,283.5607701619636,281.26461825976656,278.5086966908962
42884,283.51059511580956,281.21816485351263,278.4620956711456
42885,283.44498937988214,281.1561798661218,278.3999209378266
42886,283.395323609134,281.11012208062664,278.3537464784914
42887,283.60301680903683,281.32151173301014,278.56564397331846
42888,283.8988118443857,281.6202837375039,278.86476383621635
42889,284.1504797197255,281.8743090601503,279.11879393248205
42890,284.3407505288408,282.0668480253637,279.31123033399854
42891,284.4897262087256,282.21828689358534,279.4626063223812
42892,284.6206192002699,282.3518636471876,279.5961831426902
42893,284.68986206379907,282.4239077961565,279.66813373156725
42894,284.68726975784165,282.42431034290206,279.66837206324647
42895,284.5711682680287,282.3114519511087,279.5552167111073
42896,284.4821868427637,282.22617721336246,279.4698986971973
42897,284.4093003495955,282.1571235141438,279.400851017207
42898,284.3361386741295,282.08777791782745,279.3314751466444
42899,284.29140496920064,282.0468857776175,279.2906166596448
42900,284.24139853966807,282.00063856350056,279.24434410247983
42901,284.1967357064972,281.95976717449815,279.20347249657533
42902,284.1584390323893,281.92529668686115,279.1690260359032
42903,284.113518706668,281.8842097756871,279.12794779027706
42904,284.042566697806,281.817103545609,279.0608037669745
42905,283.97026081253244,281.7487196532946,278.9924263753032
42906,283.92422266831466,281.70663439196727,278.9504311013297
42907,283.9730454846243,281.75935853949215,279.00344054826377
42908,283.95473627348514,281.74456098875277,278.98862778171525
42909,283.9160643532498,281.70937675009185,278.9534393176586
42910,283.8665460615658,281.6633800194138,278.90747537990853
42911,283.8885455478187,281.688948764638,278.9332950948363
42912,284.03111392917987,281.8348669686732,279.07963348265787
42913,284.1737182379692,281.98036344721277,279.22535948249094
42914,284.33912953228537,282.1485547080413,279.3938088993191
42915,284.4544366087448,282.2665065581893,279.51187153329454
42916,284.54373694313136,282.3585429639253,279.60402727963304
42917,284.57815585118726,282.3958090782296,279.6413523713598
42918,284.5262430119793,282.3469027201689,279.5923993290432
42919,284.4532841521603,282.27725826525096,279.5228025615037
42920,284.252231156186,282.0797010972128,279.32507628313846
42921,284.0305278240484,281.86195084086376,279.10727775644403
42922,283.8707325823638,281.7064424822302,278.9519556234872
42923,283.7316641420644,281.57161706713373,278.8172143529529
42924,283.60235945717034,281.44661327928526,278.69229768501754
42925,283.4496351026574,281.2982303854968,278.54392915273127
42926,283.30023475445796,281.1533107830943,278.3990646099115
42927,283.18528938041993,281.04296265730824,278.28886575973144
42928,283.1058792547993,280.9681421694698,278.21423478028163
42929,283.00037886204484,280.8670872200617,278.1132192665753
42930,282.9102818621282,280.7815346297867,278.0278008158103
42931,282.8073082038312,280.6830683021095,277.9294203812903
42932,282.7690009798224,280.64928436528186,277.895900523218
42933,282.7611912964831,280.6457888105768,277.8926573319206
42934,282.74181872082494,280.63048877102375,277.87750790374594
42935,283.01761625000916,280.91042944003647,278.1583394409871
42936,283.5190675329648,281.41526232240636,278.6641845187479
42937,283.9463371182406,281.84484498208974,279.094058015609
42938,284.2860303991959,282.1864288974866,279.4357096852913
42939,284.53110972725307,282.43370965743355,279.68314566733414
42940,284.72401362936836,282.6293513412141,279.8790864024685
42941,284.8245254421992,282.7327922794335,279.9826299787043
42942,284.8000430362894,282.71139316786577,279.9611160645464
42943,284.6699227161537,282.58485124451454,279.8344650325917
42944,284.51837950298517,282.4375528470077,279.6872856273493
42945,284.37724717087934,282.3009279064951,279.5508461025918
42946,284.26085561689484,282.18896493927986,279.439030304904
42947,284.1491357574187,282.0814924229655,279.331625276164
42948,284.0842249059802,282.0208702910452,279.2712059082538
42949,284.0473990462932,281.98818246899555,279.23870436893225
42950,284.0266135450323,281.97143798299714,279.2221337684493
42951,284.01271208024195,281.96151091353283,279.2123656213082
42952,283.98627437382004,281.93901452412166,279.1899918213055
42953,283.925174334766,281.88184568980967,279.132879935023
42954,283.8754864853276,281.8361627006752,279.0873342594377
42955,283.76189012655146,281.7264980684024,278.97765262134874
42956,283.66580363087735,281.63444156527123,278.88570054505595
42957,283.5765711255617,281.5491870534266,278.8005644331662
42958,283.464040801143,281.44051946980863,278.69193673301686
42959,283.42091787779935,281.4012758009514,278.65292354488895
42960,283.4754629576118,281.4595374354078,278.71156119652034
42961,283.5392601062436,281.5266848698095,278.7789358320096
42962,283.6344963876233,281.6251172654982,278.877612604641
42963,283.65897082313006,281.65265039597233,278.90517872125395
42964,283.7004249487929,281.6973478237874,278.9500433484274
42965,283.5616564715206,281.56181146609305,278.81425453095073
42966,283.3194638001456,281.3233153078514,278.5754977122708
42967,283.1272745184998,281.1353688802256,278.387624990819
42968,282.94142197773533,280.9538198404915,278.20612735633216
42969,282.7606008107095,280.77727605627047,278.0295976605624
42970,282.6114780603339,280.6324384784902,277.8848351632818
42971,282.47611599504734,280.5012562940216,277.7536905066742
42972,282.3575200150999,280.3868127463425,277.6393011468183
42973,282.2564298727392,280.2898510509404,277.54241385538177
42974,282.1752912123468,280.2128072961372,277.4654664479088
42975,282.1069022852374,280.1484619398245,277.4012155639118
42976,282.0433180761734,280.0888774251802,277.34171217522606
42977,281.9731477499171,280.0226818707874,277.27556939112856
42978,281.9280220517483,279.98156031044965,277.23457374590146
42979,281.8811588742023,279.93864164425725,277.1917426966449
42980,281.85647371279447,279.9178866628636,277.1711219677536
42981,281.84263281453644,279.9079149225308,277.16127786013107
42982,281.83387957492647,279.9029750425418,277.15645028662374
42983,281.90800252318473,279.9809224382688,277.23470826265
42984,282.02865652424504,280.105195700349,277.3592841275725
42985,282.19879648372483,280.2788133561883,277.53324299759385
42986,282.29365170962575,280.37674059223,277.63113162782537
42987,282.4243681863472,280.5107997706106,277.7654139409337
42988,282.5421825453113,280.632018789947,277.8868106489788
42989,282.6061016612059,280.69932112908504,277.95413232360875
42990,282.62619134638135,280.722937222957,277.9777225114648
42991,282.6037235834866,280.70419060801686,277.9589238825776
42992,282.5438940749727,280.6482757708909,277.90293573174665
42993,282.49341109586186,280.6018991022241,277.8565678952122
42994,282.46114326890853,280.57379782452364,277.82851014834876
42995,282.39888997611774,280.51566683068455,277.77030403081994
42996,282.32443240667914,280.44540276723893,277.6999573808118
42997,282.2807642172268,280.4060280772927,277.6606007126645
42998,282.2842596834911,280.4137958947833,277.6684593596517
42999,282.325497338972,280.4591557419262,277.7139010606777
43000,282.35017851524776,280.48781535311286,277.7425321420544
43001,282.39361711837444,280.535220764653,277.789952948984
43002,282.43140855128627,280.5769144516386,277.831618616321
43003,282.46626277495545,280.61562681954337,277.8702849372749
43004,282.4784476122503,280.63161614095554,277.8861650426405
43005,282.46552416795686,280.62248429813104,277.87688261518434
43006,282.45364992253667,280.6144205415365,277.8687039763312
43007,282.4186379814541,280.5831656171324,277.8372736947341
43008,282.3337366630169,280.5020007215555,277.7558289223744
43009,282.33781454797764,280.50996351423686,277.7638064925491
43010,282.3188762049484,280.4947042333407,277.7483924161671
43011,282.3257471372523,280.50522476452016,277.7588105845413
43012,282.33090703841117,280.5139886746576,277.7674385991055
43013,282.2864511664411,280.4731299339836,277.72631697972037
43014,282.1926152440534,280.3830429430581,277.6359189647889
43015,282.03259696932,280.2269856330132,277.47948042146567
43016,281.89325397619376,280.09190656968644,277.344192334826
43017,281.72372174884475,279.9267169292537,277.17871804387903
43018,281.6170567099497,279.8245167466808,277.07642548244553
43019,281.5271591662735,279.7389829345773,276.99076069169064
43020,281.4473648973542,279.6635015112457,276.91514477806476
43021,281.3566691206116,279.57709327012793,276.82855967645565
43022,281.26987949073316,279.4946473728697,276.74597206478836
43023,281.15860873547564,279.38773522211454,276.6388597321377
43024,281.06084571794014,279.29441468297284,276.54541381043026
43025,281.0072429880274,279.24526217883516,276.4962453584816
43026,280.9107937445228,279.1530883929591,276.40386605793327
43027,280.85112836070596,279.0977249977676,276.3484318584808
43028,280.77406141805943,279.02483184699764,276.2753805856206
43029,280.7575118435436,279.0124187484334,276.26297790771974
43030,280.73980091143795,278.9986096827685,276.2490878608944
43031,280.94347296485995,279.2061266001757,276.4570904589464
43032,281.23092988374924,279.4967765651041,276.74811351592655
43033,281.5053234423534,279.77380051580906,277.02524738818204
43034,281.683407608352,279.95432795095167,277.2056202965014
43035,281.8662689784095,280.1398874498202,277.39120139844476
43036,281.99353109717583,280.2699661109089,277.5212103413441
43037,282.0316212653186,280.3110508513515,277.56208231493497
43038,282.0420292371847,280.3248003097033,277.57570042893707
43039,281.95457915776996,280.240918076277,277.4915228696665
43040,281.832960859597,280.1232322089233,277.3736088358862
43041,281.71889142592136,280.0133900204467,277.26365701112786
43042,281.63915871391544,279.9379486745624,277.188185767396
43043,281.5722868172638,279.8753341352246,277.1255376452271
43044,281.49754921234086,279.80479126915725,277.0548964158875
43045,281.4185263407424,279.7300121779806,276.9800306200904
43046,281.3237969685168,279.6396177992937,276.8895414916212
43047,281.220566059325,279.54087111671896,276.79072163828266
43048,281.1277010759598,279.4526610615412,276.70249576869156
43049,281.01160471255656,279.3412312310362,276.5909324878645
43050,280.969478979263,279.30388562428925,276.55366299863107
43051,280.91945540248173,279.25841812458856,276.508131409448
43052,280.8735832690236,279.2169483468222,276.4665696894354
43053,280.82409517615145,279.1717534545117,276.4212554038171
43054,280.83440582481217,279.1863635401089,276.43595308898733
43055,281.05943541628704,279.41567720757496,276.6659229982858
43056,281.4270608627119,279.78669558469124,277.0374957373272
43057,281.7616238995567,280.1234607012547,277.3742210461932
43058,282.04112415167873,280.40491703114446,277.6555689780673
43059,282.1850432945162,280.5512801179527,277.8018302637557
43060,282.3123316130815,280.68142341278576,277.93202948751684
43061,282.4076684462142,280.7798170186981,278.03045674384487
43062,282.4158557773047,280.79121094335557,278.0417208277299
43063,282.29875510325127,280.67761086660204,277.9278261708934
43064,282.17440581151897,280.5572557165749,277.8073869349785
43065,282.0615006299499,280.44861407451816,277.6987732951531
43066,281.95233523068623,280.3437418898977,277.5939184839222
43067,281.833031505037,280.2287710177434,277.47893339411934
