% Model,case4_base_model_solved_Q_1.3.mph
% Version,COMSOL 6.0.0.405
% Date,"May 2 2024, 18:54"
% Table,Table - T_out - 
% Time (h),"T_out (K), Probe_T_out - HE - 15m","T_out (K), Probe_T_out - HE - 30m","T_out (K), Probe_T_out - HE - 45m"
4115,291.5283729812118,281.36117142304573,280.30718973766017
4116,291.38358612176035,281.21712602457393,280.1623040546323
4117,291.2227021997201,281.0570098993812,280.0013053463987
4118,291.0817392812922,280.9170297909067,279.86048348526225
4119,290.9310089839555,280.76721825548816,279.70981705957513
4120,290.81601917757706,280.65332323649113,279.59513312925066
4121,290.6633763442934,280.50144222124646,279.4423957362911
4122,290.56661181387085,280.40574698528,279.34595255505985
4123,290.4386911089148,280.27854910375555,279.2179416301758
4124,290.48528163799426,280.3268224707384,279.2656888429566
4125,290.824545147163,280.6689040012946,279.60762484967677
4126,291.138060059058,280.98420145721315,279.92259624863357
4127,291.435518909455,281.2829881204722,280.22107609020856
4128,291.76700191026663,281.6156432100425,280.5535523443161
4129,292.07563219260794,281.9245994568481,280.86229492478907
4130,292.2925854051746,282.14306851980365,281.08073351121703
4131,292.38641201437605,282.2364118259894,281.1732220729019
4132,292.4462337361635,282.2956653297561,281.2322839699743
4133,292.4920300407642,282.3412577737542,281.2773550432003
4134,292.529751944312,282.3791402441312,281.31461774922997
4135,292.56152609340546,282.41136441880485,281.34622047372153
4136,292.5887583784801,282.43929994269064,281.37354834755035
4137,292.61252329924525,282.4640274937182,281.39767038495876
4138,292.47239384361234,282.3244392855687,281.2573847461069
4139,292.2597072789965,282.1124010695413,281.0443543641943
4140,292.09056595855316,281.9446396277451,280.8757385494742
4141,291.9053798781514,281.76099855015855,280.6912100030988
4142,291.6751100983798,281.53229106660785,280.46154020300077
4143,291.4586066043408,281.317669181139,280.24600029767265
4144,291.2585223963894,281.1196322250035,280.0470664111505
4145,291.098905398483,280.96230674733795,279.8889009592727
4146,290.9444587030581,280.8100636716272,279.735773646369
4147,290.7857183420018,280.6533915578333,279.5782173310047
4148,290.8655284139162,280.73637511768544,279.6607134739836
4149,291.1865739022965,281.06114973568,279.98524368982595
4150,291.60195204403766,281.47986218842493,280.4037155629395
4151,292.1217537244764,282.0027988198709,280.9265430155991
4152,292.3152707400698,282.1974695694975,281.1206022494773
4153,292.4156528252472,282.29937490892837,281.2218121706779
4154,292.8670619192391,282.75220769807396,281.6726205653334
4155,293.24232725744315,283.13041013254696,282.05183945410755
4156,293.5680119720464,283.45851368260986,282.38010343597244
4157,293.83917170740983,283.731671132498,282.652863836843
4158,293.963495602786,283.8576256963922,282.77813110560174
4159,294.02523867976447,283.9213019517437,282.8410659909766
4160,293.93086977882024,283.8286655755161,282.74745845102115
4161,293.72228015077667,283.6219391028292,282.53960946468385
4162,293.4718208330917,283.3737351303067,282.2902288830611
4163,293.23408599602067,283.13896395752215,282.05427726229334
4164,293.04647592402176,282.95430482930936,281.868171453297
4165,292.98315164353545,282.89504868923683,281.80796799433836
4166,292.95580045745544,282.87189585470793,281.7837925683627
4167,292.9410216281757,282.8614087120897,281.7723305070722
4168,292.93174820581663,282.85648106992744,281.76642410245915
4169,292.92594068226856,282.85505607394776,281.76401318394426
4170,292.92263439152975,282.8561262688848,281.7640914794443
4171,292.7432422758717,282.6802207945842,281.58692511902086
4172,292.7302808915,282.6717781885305,281.5775365308228
4173,292.85967176083324,282.80599156280584,281.71092913890044
4174,292.8916226206295,282.84215958607524,281.7456426286016
4175,292.9851024003673,282.93945019929816,281.84214540117085
4176,293.41198587252404,283.37184109562946,282.2743013411115
4177,293.9087566375195,283.87322078767653,282.7751883825577
4178,294.3682954307323,284.33698404282273,283.2383441346127
4179,294.73766329118155,284.7103195320793,283.61101987459915
4180,294.9990010439868,284.97557593703516,283.8755411617754
4181,295.18304584765724,285.16367305396244,284.0628142364884
4182,295.2102682266241,285.194834181617,284.09292504121174
4183,294.9014490983096,284.8892730293098,283.7858936556043
4184,294.71106806348075,284.7034045770827,283.5988378286366
4185,294.4915703517592,284.4886372458595,283.3827117708051
4186,294.2851804007913,284.2874608133755,283.1801551035105
4187,294.09558720604696,284.10351579285015,282.99484084742045
4188,293.95910288957305,283.97323413480683,282.8632578859279
4189,293.85729623419877,283.8779707042505,282.76672209935373
4190,293.78875644215566,283.8162392705732,282.7037613315348
4191,293.8177273137564,283.8525245838687,282.73897869962997
4192,293.830668685274,283.8724837101128,282.7577653940379
4193,293.78051280179244,283.82903041466676,282.71306656970586
4194,293.6765886649349,283.7316099319321,282.6144586426242
4195,293.50156428463464,283.56270818271537,282.44437057949006
4196,293.40997055167537,283.4774872776613,282.3581040918715
4197,293.46329143283646,283.53778999904006,282.41723820480803
4198,293.67701077519126,283.7586190939885,282.6371298285589
4199,293.92662956662025,284.01453689851235,282.8921754019271
4200,294.09819846530974,284.19143626075885,283.06814402376983
4201,294.2239904271183,284.3222022799483,283.1980938868066
4202,294.3447144966876,284.44771046664783,283.3227907930565
4203,294.4712328991192,284.5788338410517,283.4530367402158
4204,294.51166418120687,284.6232290601564,283.49640836252615
4205,294.1901141983498,284.3041354538955,283.1758214537247
4206,293.96736713110965,284.08480490294954,282.95533204728855
4207,293.6860107659656,283.80674675108025,282.6759389892419
4208,293.5275349615827,283.6512956442128,282.5193747571255
4209,293.46334122421223,283.59024582233747,282.4577841588254
4210,293.42751090047824,283.55858266180877,282.4244370557851
4211,293.4029943128969,283.5377379615283,282.4023579305369
4212,293.3842524109394,283.5222832848055,282.38588586222636
4213,293.212688450745,283.3531757654952,282.21560873767265
4214,293.014241419921,283.1572459528031,282.0184499533206
4215,292.82840377449645,282.97404065123845,281.83408111835615
4216,292.65981981721126,282.8081133269136,281.6669911757892
4217,292.50699458756475,282.65788701989754,281.5155918832094
4218,292.38266756532045,282.53610292911645,281.39266650464225
4219,292.2468788584265,282.4026332015225,281.25804056532616
4220,292.1409623927803,282.2990351488157,281.1533537803207
4221,292.26962917204975,282.430926824483,281.28451905437294
4222,292.39420269085883,282.5580565928149,281.4108098083772
4223,292.5759594472671,282.74236167113133,281.5943725414103
4224,292.8095446344278,282.97838017228173,281.82974514116654
4225,292.9893071080069,283.1602059199675,282.011252834165
4226,293.0458201150985,283.217762411991,282.0676183896895
4227,293.08089675255115,283.2537793470149,282.1027594219228
4228,293.1037971262714,283.2774308172041,282.1255234501347
4229,293.12044509942496,283.2946259641816,282.14180741944324
4230,293.1330491963027,283.3075997890171,282.1538628876455
4231,293.1433792148728,283.31823522519846,282.1635806518309
4232,293.1520038827079,283.3271801615238,282.1716103359991
4233,293.15932160098527,283.3348846978637,282.17840310797504
4234,293.0680825655225,283.24369178504855,282.08616192674396
4235,292.87368769926854,283.04911903176094,281.8904171430492
4236,292.6820308663695,282.85772398621174,281.6979229055824
4237,292.4946708673277,282.6708039939067,281.50988993821477
4238,292.35029317088174,282.52716891962723,281.36519293555483
4239,292.2046527739606,282.38221216928554,281.21911606272295
4240,292.0771897370395,282.25553397167175,281.0913667568664
4241,291.94025804157076,282.1192135709873,280.9539893830025
4242,291.8041971093688,281.98366293337983,280.817404744422
4243,291.6867175689893,281.86663597395085,280.69938245904666
4244,291.67083568738667,281.85151080899317,280.68342946362577
4245,291.89841318533024,282.08075945610005,280.9122015225757
4246,292.1874978858928,282.37092683958656,281.2017657732873
4247,292.54590733632915,282.72947810415207,281.5598383926475
4248,292.7794099904075,282.96334517628594,281.7928345897552
4249,292.8684000222797,283.0522058473256,281.8816799086947
4250,292.91213047373844,283.0953102736469,281.9243476275016
4251,292.9739507668846,283.15616353965873,281.98446691868963
4252,292.99298021325495,283.1742838960475,282.00156380274314
4253,293.00276936150203,283.1832431111828,282.00985158352444
4254,293.0162775161355,283.1959968709095,282.0219188056566
4255,293.0297037788192,283.2087137674097,282.03392136192235
4256,293.0418120426567,283.2201486198411,282.0446450249492
4257,293.0528286115753,283.23053241924924,282.0543286338333
4258,293.06302383098244,283.24013660819975,282.0632419930018
4259,293.0502983753655,283.2267707936018,282.0491643641939
4260,292.8733262854837,283.04852901430814,281.8699721626957
4261,292.6711837473933,282.8453008303381,281.6658577177232
4262,292.43574704968535,282.6088590347542,281.4284684550936
4263,292.1548615975732,282.3268717349376,281.1454485353269
4264,291.8636658600843,282.0346261088687,280.8521657657864
4265,291.61902079606875,281.78918162349623,280.605765008048
4266,291.4131890529035,281.5826396819773,280.39831014795385
4267,291.21258427851683,281.38121832704013,280.19597440886344
4268,291.1133002883201,281.28155089391214,280.0955765054179
4269,291.15645346077577,281.324770359981,280.1382742347649
4270,291.3006809711889,281.4691601431051,280.2822552876094
4271,291.4369063868357,281.60513118940577,280.41778654956113
4272,291.56175111982196,281.72951842451016,280.54176565875906
4273,291.8089395598011,281.9767684929605,280.7888481798519
4274,291.99812119634913,282.165420118246,280.9771942765937
4275,292.16946639880246,282.3361613727905,281.14763210216586
4276,292.25126861760356,282.41693758436844,281.2279955678622
4277,292.3685390036035,282.5335463601215,281.34429290243
4278,292.39966472544006,282.5636182875051,281.3738955774405
4279,292.3717122351912,282.53450665419706,281.34425456071074
4280,292.2603516990199,282.42177655924047,281.23088903223254
4281,292.1327938278347,282.2929624435677,281.1014407821868
4282,291.9251010247634,282.0837647396171,280.89147965920625
4283,291.707255876372,281.86458723621183,280.67154574054825
4284,291.48883610611404,281.64494034054803,280.45114103014544
4285,291.2742406823355,281.42915345407346,280.2345919035622
4286,291.0640672757492,281.21774399139434,280.0224267062557
4287,290.88018258774014,281.03260624868204,279.83658173834414
4288,290.7038060976908,280.8547555325742,279.65803325769014
4289,290.54026857573587,280.68961340208824,279.49221926457227
4290,290.3970231074185,280.54462107660663,279.3465966388552
4291,290.25423310383326,280.3998056941843,279.201143960735
4292,290.24752935538345,280.39156047466827,279.1925107502462
4293,290.6491134202956,280.79335292115803,279.5945379355305
4294,290.999315056125,281.1424204365118,279.9435470211769
4295,291.35877141933105,281.50050824789054,280.3016388738874
4296,291.7462905930973,281.8864736457907,280.6877315979004
4297,292.11922643420735,282.2567643087894,281.05813242714424
4298,292.3439186796019,282.47983798129445,281.2801927825592
4299,292.44470301341573,282.57724281825983,281.3778016831314
4300,292.5101855078382,282.63920230094897,281.4404343933421
4301,292.5594313018785,282.68480294342385,281.48553342680304
4302,292.6009139385861,282.72289776556613,281.5231515381736
4303,292.6361872453579,282.75499763480576,281.55481562033
4304,292.6666927022248,282.7825600855159,281.58196379634023
4305,292.69347780963,282.80668517326336,281.6056828697968
4306,292.64095413984995,282.7515824638031,281.5502147487441
4307,292.4198837729622,282.52780369204504,281.3255587746099
4308,292.1866189879293,282.29265808893194,281.0896973102448
4309,291.9720090254486,282.07681536381125,280.87316076456494
4310,291.78412081542325,281.8882444110619,280.6839123807222
4311,291.61531922674413,281.7191253160935,280.5141237651473
4312,291.4794292881627,281.58324775672804,280.3776226372112
4313,291.34257542749464,281.44643397917577,280.24017099445376
4314,291.2167063361497,281.3206985622783,280.1138305025794
4315,291.0889335780205,281.1929536058751,279.9854737752303
4316,291.1072010872224,281.2118410920156,280.0039867219544
4317,291.42152957828534,281.527746834633,280.3199204789767
4318,291.84650908439136,281.9538506024789,280.7460666056322
4319,292.3188809200303,282.4266733998296,281.2189065346441
4320,292.4684987131012,282.5750795956801,281.36704660861017
4321,292.5432609791498,282.6491136588323,281.4403764126903
4322,292.7725311723877,282.87679415535166,281.6663862136755
4323,293.07151557486844,283.17565162213907,281.96640479481397
4324,293.37466306015926,283.478381669547,282.26948977304227
4325,293.576702412608,283.6792945743267,282.4701382482203
4326,293.6730707008094,283.77429519681635,282.5646855399769
4327,293.71650136318584,283.81641607982516,282.60634597290925
4328,293.5979622329454,283.69615340177864,282.48536107098136
4329,293.440089336871,283.5367678455759,282.3252413667246
4330,293.2149613934872,283.3102126219544,282.0978259144011
4331,293.05935027204043,283.1535626162404,281.94036215504826
4332,293.0165289797211,283.1115370244805,281.8977542829334
4333,293.0005905088669,283.09671806156643,281.8821747891712
4334,292.9937726700635,283.0912440556266,281.87613681085463
4335,292.98897621451357,283.0880785876512,281.8723691237322
4336,292.9864076140577,283.0874339486376,281.87110708628444
4337,292.84454118412225,282.9469961712213,281.72981654283114
4338,292.6097364053901,282.71362714635416,281.4955736199045
4339,292.3931280851473,282.4989679334243,281.28018796755293
4340,292.39721013271316,282.506085587194,281.28684368257234
4341,292.7645721029659,282.87784658959924,281.6585038118118
4342,292.8884830432775,283.0036736336688,281.7834926757414
4343,292.9326261684702,283.0495634342955,281.8288380624954
4344,293.1868409938299,283.30717839589687,282.08665020576353
4345,293.3933526339402,283.5153020207638,282.29444220161736
4346,293.3510269315142,283.47348213368906,282.2516578909962
4347,293.6048593841634,283.72864530469906,282.50773172247926
4348,293.1600137780279,283.28358732845294,282.0607103371777
4349,293.10001788923114,283.22514468332776,282.0017745635024
4350,293.07886380451566,283.2053070117063,281.98134159623817
4351,293.06932483485855,283.1970271142743,281.97248505197024
4352,293.06454553686524,283.1934322017112,281.96833823276995
4353,292.9513725013017,283.08092930718186,281.85512703716097
4354,292.7658166278718,282.89577318948795,281.6692150700544
4355,292.58657403523705,282.71731647226596,281.49005833988355
4356,292.4249922361205,282.55669548831077,281.3287566791887
4357,292.2763579399505,282.40904079311093,281.1803772671307
4358,292.13867163943746,282.27238693919014,281.04301855117177
4359,292.01763984673806,282.1524684697498,280.92243111827776
4360,291.9009864784304,282.0369244709403,280.8062250524108
4361,291.81227236857507,281.9494531431226,280.7181452705216
4362,291.72298980743506,281.86125583779057,280.62932150874076
4363,291.6228511094341,281.76203552742726,280.5294639054988
4364,291.607205967291,281.7476130599508,280.51455275873025
4365,291.6854750436402,281.8272434335262,280.5938042681542
4366,291.8356075227392,281.97868536716027,280.74493021030884
4367,291.9788625665767,282.12283045196534,280.88872081343504
4368,292.0483278454427,282.19261903407124,280.95805861713666
4369,292.18993820929796,282.3348677165121,281.10002412167603
4370,292.30233184613536,282.4474692733483,281.2122569396339
4371,292.42503713114735,282.5702223077947,281.33464766769896
4372,292.4880422629806,282.6326260783932,281.3965880090271
4373,292.46708923130996,282.61032342997646,281.37371177694246
4374,292.3924061612868,282.5337901314271,281.2965553439806
4375,292.3336237968534,282.47280540321754,281.2349836480071
4376,292.26276391005143,282.399375769379,281.16091170416246
4377,292.14198076342916,282.2756183982631,281.03642183817453
4378,291.99451143014693,282.12509581690125,280.8851455504284
4379,291.86456981731976,281.9923087894548,280.75164567999144
4380,291.7341766033618,281.85914122472985,280.6177486477269
4381,291.6225252114417,281.7448861974806,280.50279123811293
4382,291.5022776131619,281.62197980187256,280.3791501199814
4383,291.3806194710185,281.49767484338525,280.25412531861537
4384,291.2296972386913,281.34391147667486,280.09960796482414
4385,291.0892943928131,281.2007689312087,279.9557593085671
4386,290.9569598799724,281.0656932732614,279.8199821135688
4387,290.8373812197331,280.9433784506582,279.6969812087219
4388,290.8317757584911,280.9355486785588,279.68865923520946
4389,291.1185266565142,281.22127741839546,279.97433993690345
4390,291.39859421404816,281.49952162718193,280.2523855982834
4391,291.63359691295057,281.73222523828866,280.48484852396996
4392,291.8698309369802,281.96609026530166,280.71856836488405
4393,292.1639785765228,282.25804978146783,281.01050447348354
4394,292.4485367264736,282.5407627650313,281.29269207133683
4395,292.55615020331663,282.6442091215269,281.39600590199643
4396,292.6175459844354,282.70308572438756,281.45522116514525
4397,292.6627053929807,282.74536630153943,281.4970798910157
4398,292.69917525292215,282.7788755029469,281.5300063782549
4399,292.73029327721036,282.8071952922844,281.5578698330956
4400,292.75729424487116,282.83151626650545,281.58176802151434
4401,292.78119219179894,282.85281176553855,281.6026411533221
4402,292.8030076910781,282.87200076997124,281.62141433443173
4403,292.73932590426307,282.8052214297924,281.55416861346896
4404,292.5365738122039,282.59864009800754,281.3468036380885
4405,292.3152178469878,282.37355374134785,281.12098742966765
4406,292.69292319224985,282.7502056831286,281.49807857870024
4407,292.05346549332876,282.1030891897169,280.84874294550934
4408,291.9184197173255,281.9649895938661,280.7104207588346
4409,291.87489333645846,281.91770833394156,280.6629230427139
4410,291.8827269435945,281.9213574534932,280.6661535428512
4411,291.9146866217434,281.94891186102086,280.6933178133694
4412,291.96992090070756,281.9995911676882,280.74366440096657
4413,292.0650091771925,282.09005861014117,280.83386467484644
4414,292.19198939972574,282.21231593388643,280.9558854818016
4415,292.3348469211326,282.35032888079553,281.0936663131033
4416,292.4858879276429,282.49629173870386,281.239391822654
4417,292.63029545574216,282.6355239598372,281.37835264702255
4418,292.7693521962964,282.769343403845,281.51215716438696
4419,292.8287542751658,282.8232494196842,281.56499458298913
4420,292.8680498769435,282.8558100715099,281.5974617039895
4421,292.89986318154473,282.88079331719655,281.62211608534733
4422,292.92802858401933,282.9019734897644,281.64280062105234
4423,292.9534661975729,282.92008230107933,281.6603550606217
4424,292.74939315137556,282.70736370878876,281.44687647003906
4425,292.5688987033955,282.51831592610745,281.25695409074507
4426,292.42169339016505,282.362571612753,281.10042485385736
4427,292.30855135173465,282.24081562475277,280.97791421389525
4428,292.20933093893314,282.13279863616145,280.8691362243382
4429,292.121065371092,282.0356098697425,280.77120067831436
4430,292.0494812431516,281.95506831586204,280.68994472254354
4431,291.9462299608353,281.8426230206281,280.57673157525176
4432,291.87313846241875,281.76053864395453,280.49394796688375
4433,291.78860025902827,281.6669068925403,280.39958486305835
4434,291.70276559747083,281.5719950202064,280.3039411181563
4435,291.60338490462874,281.4634906328103,280.19468260520557
4436,291.57314227306784,281.42454086768953,280.1550991550345
4437,291.59168326027185,281.43453067130815,280.1644999800536
4438,291.65135221228854,281.4857828071695,280.215203117405
4439,291.7895634034069,281.615925988711,280.3449171792763
4440,292.02292068552487,281.8415792638328,280.5702718850984
4441,292.26210699271184,282.0729299352297,280.8012950067763
4442,292.56837553565333,282.3716970211323,281.09985472011505
4443,292.8053276937268,282.6020452905549,281.3307204516122
4444,292.9004576999519,282.68828972487887,281.4158600848392
4445,292.9591141036629,282.7384663310668,281.46558808230526
4446,293.0044386714159,282.77553073230047,281.5020290934807
4447,293.04237372570225,282.8052585993193,281.5311255210717
4448,293.0759075057334,282.83049759099976,281.55575636340257
4449,293.0642549696935,282.81028673123024,281.5348835619639
4450,292.87538725384763,282.6120433221625,281.3356908261432
4451,292.6607932654461,282.38824829527675,281.1110142005301
4452,292.4746564005618,282.1931480262175,280.9150694534397
4453,292.321461661268,282.0311637654698,280.7522602660482
4454,292.1962683349596,281.89723730919076,280.61753588814696
4455,292.095663563108,281.78791175636394,280.5074509544082
4456,292.00731951168484,281.69080283225156,280.40960500946557
4457,291.9396556764845,281.61439773336076,280.33251149718643
4458,291.90615270404004,281.5722336867624,280.28972833204045
4459,291.92708222441973,281.5846777712899,280.3016397570733
4460,291.9480806386674,281.59700044307124,280.31338743562515
4461,292.00978048559847,281.650231731968,280.36615410503094
4462,292.14174222529607,281.77399721457726,280.48959859844933
4463,292.3304510169141,281.95461474128604,280.6699281166367
4464,292.45321321956175,282.0686665039464,280.7835110124804
4465,292.630775214602,282.2381196455906,280.9527374917715
4466,292.72124642398546,282.3198419469382,281.0340511935618
4467,292.8188512424124,282.40914548244996,281.1230180897563
4468,292.82215467544876,282.404001444142,281.11734990729775
4469,292.84437855979365,282.4181534649696,281.1310466139826
4470,292.8217028121105,282.38706925184687,281.0994235226992
4471,292.7584997720775,282.31514190239267,281.026902492075
4472,292.6379636593582,282.1854936892569,280.89658525479234
4473,292.5023527437436,282.04065927018837,280.75107877016876
4474,292.36986617787153,281.8989349303191,280.6086905148787
4475,292.2534329249538,281.77333252975967,280.48244232728246
4476,292.1415187688706,281.6522963318109,280.36075901608314
4477,292.0282296280569,281.52995227764586,280.2377699941037
4478,291.92600080066336,281.41881100435114,280.12601504094533
4479,291.8105450649493,281.2944067694873,280.0009800501959
4480,291.72526683066604,281.20042284183245,279.9064384146613
4481,291.6381993085284,281.1045831376507,279.81001532127885
4482,291.55032081521273,281.00798128005005,279.71283061487065
4483,291.4713592524521,280.9204363661575,279.62474972095646
4484,291.4565877466529,280.89757238422845,279.60148236016386
4485,291.5651088894668,280.99871242562256,279.7023906885273
4486,291.68278289144257,281.10880573495035,279.8121338200143
4487,291.8666250836381,281.2855120387992,279.9886655180222
4488,292.1166114231744,281.5286285352424,280.23177932278844
4489,292.39566899308494,281.80084469425674,280.50398182915495
4490,292.74423249440395,282.14313633540115,280.8463618955945
4491,292.9866644637469,282.3799421903779,281.08276534172364
4492,293.08196752578084,282.46713976213863,281.1701065151598
4493,293.14942837249436,282.5274634759497,281.2303755603564
4494,293.20259242059274,282.57368015643743,281.27619938043716
4495,293.24682775859407,282.6108828240854,281.3130269635907
4496,293.15157949956654,282.50810532705094,281.2100527200629
4497,292.9454606438882,282.29405212746116,280.9950821193987
4498,292.7288889164766,282.07038727161563,280.7706514258145
4499,292.51766961745057,281.85301828389026,280.55260621139314
4500,292.3188089727129,281.64878990192784,280.34772738770846
4501,292.11044071069506,281.4358006332142,280.1340304216935
4502,291.9036726988716,281.2252891060996,279.92283637327455
4503,291.7105216893016,281.02920795083327,279.72613320911273
4504,291.5286521830266,280.84503029305597,279.5413468380692
4505,291.35888674127756,280.67346261854414,279.36918127693934
4506,291.1894068746688,280.5025030520776,279.19763073850635
4507,291.018892145763,280.3307747467332,279.0253325809136
4508,290.95532295066425,280.26690256287577,278.9611300145681
4509,291.26440557382233,280.57789845687705,279.2724449242047
4510,291.62253955916975,280.9371081862664,279.63162627253536
4511,292.00000635020945,281.3153963143005,280.00994459705123
4512,292.393069676967,281.70905559680324,280.4039841272496
4513,292.7812749936556,282.09760625922365,280.79294761536585
4514,292.95121010573087,282.26720728927296,280.9626193507533
4515,293.0423072782193,282.35754891809813,281.05297039266475
4516,293.1003363061169,282.4151181773498,281.1106437533906
4517,293.1454627351117,282.4596808653251,281.1549220870979
4518,293.1829261144856,282.4966473403171,281.19155930322796
4519,293.21483479025125,282.52815251900773,281.2227869517529
4520,293.242544218987,282.5555427564021,281.24992776651357
4521,293.2670458327759,282.5797937274989,281.2739391540026
4522,293.2890961414003,282.60162132535265,281.29553627570715
4523,293.17292736134846,282.48452958448746,281.1781144932192
4524,292.99840495918636,282.30869236051683,281.0017074651265
4525,292.8263033716215,282.13517118302207,280.82769268599543
4526,292.6537068156088,281.9607505748687,280.65279040749294
4527,292.48707148955884,281.79183457714214,280.48339608735415
4528,292.32819070769324,281.63021277609374,280.3213088902174
4529,292.1658861834916,281.46470250416456,280.1553326338861
4530,292.0230186780305,281.31839962425204,280.00860898160124
4531,291.9868908294645,281.27913201495414,279.9691034453772
4532,292.0494858561463,281.3387819888879,280.02865642909745
4533,292.2682552934231,281.55509866868687,280.2450719384471
4534,292.5510724404102,281.8351406326067,280.5252109870111
4535,292.8004464212572,282.0809016355917,280.77101087495544
4536,293.0353465782082,282.31254794752505,281.00281628999
4537,293.1771038857136,282.4510619846922,281.14200219079913
4538,293.24195206003,282.5124853975315,281.20241019986366
4539,293.2858484881328,282.55199920294143,281.2421548103118
4540,293.32132306475614,282.58350586459903,281.2736916174724
4541,293.3514026216358,282.60976942452686,281.29978532134567
4542,293.3782407747758,282.63251601138364,281.3223507449631
4543,293.40276483413555,282.65260092336445,281.342249678165
4544,293.4257699684302,282.67083336166394,281.36028138185435
4545,293.4474712521092,282.6874162383696,281.3766595452511
4546,293.46817253914884,282.702673477515,281.3917144699699
4547,293.4881039792166,282.7168632248956,281.405708234326
4548,293.33017376670426,282.5520686981668,281.240511226864
4549,293.14419520381693,282.3591296851403,281.04710828076907
4550,293.01869856133374,282.22699915455024,280.9146408463817
4551,292.93568276949384,282.1373747425552,280.8247005221354
4552,292.8711543071012,282.06617321461613,280.7531707519318
4553,292.82145231326086,282.00979082876347,280.69647904608365
4554,292.75870290141336,281.9402856454744,280.62667820373554
4555,292.6950764098954,281.8700037773524,280.55611478473605
4556,292.6855663813736,281.854248526445,280.54017438651533
4557,292.73665112620034,281.8994176388702,280.58523523421167
4558,292.8704234755568,282.0276778052686,280.7134988619628
4559,293.07101211847316,282.22300170538335,280.90891015998227
4560,293.27648145859087,282.42312481100157,281.1091113755529
4561,293.4415585520827,282.5832034901188,281.2697532797794
4562,293.5072202486536,282.6430610927055,281.3290793396284
4563,293.54780726525576,282.67793383467676,281.3638802421494
4564,293.71472145292097,282.8399773711902,281.52583608146585
4565,293.97051450370896,283.0918320457491,281.77799276764887
4566,294.1638897041727,283.2805515179046,281.96680273505564
4567,294.2033761053573,283.31496614031937,282.0010473250389
4568,294.0971775587544,283.2034754887996,281.88930427817417
4569,293.9023634183067,283.0034120739481,281.688892407421
4570,293.8231903201039,282.91993348384875,281.6053848159912
4571,293.807628715971,282.90059194876324,281.5858451367222
4572,293.80909518565153,282.8985808833859,281.58342919644014
4573,293.8121872540418,282.8979625837857,281.58271236897525
4574,293.61348807816677,282.69426572917666,281.37857474573644
4575,293.37826954514907,282.4539970975558,281.1378743755852
4576,293.16133112156655,282.23200331965006,280.9154863296044
4577,292.94940430265865,282.01476965539376,280.6978164697481
4578,292.8027088577734,281.8628579034574,280.54554779772536
4579,292.6436291374231,281.6981280063291,280.380403340028
4580,292.5878591577435,281.63719634096367,280.3192646299925
4581,292.7036963882299,281.7484766871509,280.4305899427324
4582,293.0710153305738,282.1120749164059,280.7945292040467
4583,293.4710695182593,282.5080460509827,281.19027401951774
4584,293.6228342328328,282.65147879931,281.33368006435256
4585,293.72431263276565,282.74782129049646,281.43053091450673
4586,294.1193362114099,283.1381345476442,281.8190265006982
4587,294.5157649326932,283.5309473817937,282.21359666829653
4588,294.83001518536116,283.84046111134995,282.5239778581898
4589,295.02935148903794,284.0343775828025,282.7180693453482
4590,295.0937592067534,284.09313991911114,282.77674042598704
4591,295.02157287000034,284.01516831260756,282.69852456017264
4592,294.8596618436432,283.84752301730987,282.53051148134614
4593,294.6078110197984,283.5900689992479,282.272557924495
4594,294.3082726837572,283.28493652178975,281.96684903496487
4595,294.1971408779275,283.16923081054097,281.85084325895275
4596,294.16118525868774,283.12831933309735,281.809731478544
4597,294.1465550618495,283.1085274515716,281.78952824294936
4598,294.13996049430693,283.0964054285939,281.7770884383763
4599,294.1250482524272,283.07536771909287,281.7558335834885
4600,294.0439194455129,282.9872522462057,281.6674237387191
4601,293.9602163077279,282.89633858001,281.57618616998684
4602,293.8965115387235,282.82533834720726,281.50490524492005
4603,293.87142068925226,282.7930013530873,281.4723261598805
4604,293.8740340948347,282.7882928483324,281.4673959823766
4605,293.9635783285041,282.87080142244724,281.5498112001558
4606,294.09237098936336,282.9924898956277,281.67144693921665
4607,294.1346253641821,283.0271658396804,281.70583780597224
4608,294.15777356433836,283.0426849373663,281.72130934359194
4609,294.40857638139465,283.2870792121637,281.96574910656085
4610,294.73300306598674,283.6052005225484,282.28405896669597
4611,294.97385343501236,283.839151179437,282.5180169010992
4612,295.25729359909053,284.11608763337625,282.79509530776147
4613,295.3749794642742,284.2266220752771,282.90551678608415
4614,295.4148986634927,284.2594763514473,282.9382049659832
4615,295.3852088241565,284.22276068770384,282.90122304796586
4616,295.3711993440827,284.20222765762435,282.8804525889562
4617,295.32528837881057,284.1498829789213,282.82778551709987
4618,295.2142669588185,284.03240885381814,282.7098790388521
4619,295.08298671880283,283.8949367553993,282.57196968215266
4620,294.9382729681318,283.74426487266345,282.4208452823575
4621,294.7967026649646,283.59696108624496,282.27308838441957
4622,294.66489316665724,283.4594299278794,282.1349240690389
4623,294.6050681888719,283.39397275715305,282.0696333507664
4624,294.5814538723643,283.3657969371427,282.04106238545563
4625,294.5691505974208,283.34895489623153,282.02361259255576
4626,294.5606467295104,283.33538195722207,282.0097532338184
4627,294.5568960738403,283.32647027750755,282.0005995857231
4628,294.55695769603483,283.3212570138386,281.99512275946586
4629,294.5587627227661,283.31768007180005,281.99127576238953
